04/15/2023 17:51:36.003 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize | [ashita.logging]
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   level : 5
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   crashdumps : 1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize | [ashita.taskpool]
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   threadcount : -1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize | [ashita.resources]
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   offsets.use_overrides : 1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   pointers.use_overrides : 1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   resources.use_overrides : 1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize | [ashita.window.startpos]
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   x : -1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   y : -1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize | [ashita.input]
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   gamepad.allowbackground : 1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   gamepad.disableenumeration : 0
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockinput : 0
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockbindsduringinput : 1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   keyboard.silentbinds : 1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   keyboard.windowskeyenabled : 0
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   mouse.blockinput : 0
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   mouse.unhook : 1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize | [ashita.misc]
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   addons.silent : 0
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   aliases.silent : 1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   plugins.silent : 0
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize | [ashita.polplugins]
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   sandbox : 1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   pivot : 1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize | [sandbox.paths]
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   common : C:\Program Files (x86)\Common Files
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   pol : G:\PlayOnline\SquareEnix\PlayOnlineViewer
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   ffxi : G:\PlayOnline\SquareEnix\Final Fantasy XI
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   tetra : G:\PlayOnline\SquareEnix\TetraMaster
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize | [ffxi.direct3d8]
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   presentparams.backbufferformat : -1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   presentparams.backbuffercount : -1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   presentparams.multisampletype : -1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   presentparams.swapeffect : -1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   presentparams.enableautodepthstencil : -1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   presentparams.autodepthstencilformat : -1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   presentparams.flags : -1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   presentparams.fullscreen_refreshrateinhz : -1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   presentparams.fullscreen_presentationinterval : -1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   behaviorflags.fpu_preserve : 0
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize | [ffxi.registry]
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0000 : 6
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0001 : 1920
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0002 : 1080
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0003 : 4096
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0004 : 4096
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0005 : -1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0006 : -1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0007 : 1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0008 : -1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0009 : -1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0010 : -1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0011 : 2
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0012 : -1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0013 : -1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0014 : -1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0015 : -1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0016 : -1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0017 : 0
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0018 : 2
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0019 : 1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0020 : 1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0021 : 1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0022 : 0
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0023 : 0
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0024 : 0
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0025 : -1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0026 : -1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0027 : -1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0028 : 0
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0029 : 20
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0030 : 0
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0031 : 1002740646
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0032 : 0
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0033 : 0
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0034 : 1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0035 : 1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0036 : 2
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0037 : 1920
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0038 : 1080
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0039 : 1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0040 : 0
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0041 : 1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0042 : C:\Program Files (x86)\SquareEnix\FINAL FANTASY XI
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0043 : 1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0044 : 1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   0045 : 0
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   padmode000 : 1,0,0,0,1,1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize |   padsin000 : 10,8,16,11,13,0,1,3,2,15,-1,-1,-1,-33,-33,32,32,36,36,-35,-35,6,7,5,4,-1,-1
04/15/2023 17:51:36.004 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
04/15/2023 17:51:36.004 | DEBUG    |                             Properties::Properties | .ctor
04/15/2023 17:51:36.004 | DEBUG    |                           ChatManager::ChatManager | .ctor
04/15/2023 17:51:36.004 | DEBUG    |                           FontManager::FontManager | .ctor
04/15/2023 17:51:36.004 | DEBUG    |                             GuiManager::GuiManager | .ctor
04/15/2023 17:51:36.004 | DEBUG    |   newIDirectInputDevice8A::newIDirectInputDevice8A | .ctor
04/15/2023 17:51:36.004 | DEBUG    |                             Controller::Controller | null.ctor
04/15/2023 17:51:36.004 | DEBUG    |                                     XInput::XInput | .ctor
04/15/2023 17:51:36.004 | DEBUG    |                         InputManager::InputManager | .ctor
04/15/2023 17:51:36.004 | DEBUG    |                       MemoryManager::MemoryManager | .ctor
04/15/2023 17:51:36.004 | DEBUG    |                       OffsetManager::OffsetManager | .ctor
04/15/2023 17:51:36.004 | DEBUG    |                       PacketManager::PacketManager | .ctor
04/15/2023 17:51:36.004 | DEBUG    |                       PluginManager::PluginManager | .ctor
04/15/2023 17:51:36.004 | DEBUG    |                 PolPluginManager::PolPluginManager | .ctor
04/15/2023 17:51:36.004 | DEBUG    |                     PointerManager::PointerManager | .ctor
04/15/2023 17:51:36.004 | DEBUG    |                 PrimitiveManager::PrimitiveManager | .ctor
04/15/2023 17:51:36.004 | DEBUG    |                   ResourceManager::ResourceManager | .ctor
04/15/2023 17:51:36.004 | DEBUG    |                             Properties::Initialize | <Begin>
04/15/2023 17:51:36.004 | DEBUG    |                             Properties::Initialize | <End> [Status: Ok!]
04/15/2023 17:51:36.004 | DEBUG    |                           InputManager::Initialize | <Begin>
04/15/2023 17:51:36.004 | DEBUG    |                           InputManager::Initialize | <End> [Status: Ok!]
04/15/2023 17:51:36.004 | DEBUG    |                          OffsetManager::Initialize | <Begin>
04/15/2023 17:51:36.004 | DEBUG    |                          OffsetManager::Initialize | <End> [Status: Ok!]
04/15/2023 17:51:36.004 | DEBUG    |                         PointerManager::Initialize | <Begin>
04/15/2023 17:51:36.004 | DEBUG    |                         PointerManager::Initialize | <End> [Status: Ok!]
04/15/2023 17:51:36.004 | DEBUG    |                          MemoryManager::Initialize | <Begin>
04/15/2023 17:51:36.004 | DEBUG    |                             MemoryManager::Release | <Begin>
04/15/2023 17:51:36.004 | DEBUG    |                             MemoryManager::Release | <End> [Status: Ok!]
04/15/2023 17:51:36.004 | DEBUG    |                          MemoryManager::Initialize | <End> [Status: Ok!]
04/15/2023 17:51:36.004 | DEBUG    |                            ChatManager::Initialize | <Begin>
04/15/2023 17:51:36.004 | DEBUG    |                            ChatManager::Initialize | <End> [Status: Ok!]
04/15/2023 17:51:36.004 | DEBUG    |                          PacketManager::Initialize | <Begin>
04/15/2023 17:51:36.004 | DEBUG    |                          PacketManager::Initialize | <End> [Status: Ok!]
04/15/2023 17:51:36.004 | DEBUG    |                          PluginManager::Initialize | <Begin>
04/15/2023 17:51:36.004 | DEBUG    |                          PluginManager::Initialize | <End> [Status: Ok!]
04/15/2023 17:51:36.004 | DEBUG    |                       PolPluginManager::Initialize | <Begin>
04/15/2023 17:51:36.023 | DEBUG    |                 Sandbox::SandboxPlugin::Initialize | Sandbox using the following path for 'Common': C:\Program Files (x86)\Common Files
04/15/2023 17:51:36.023 | DEBUG    |                 Sandbox::SandboxPlugin::Initialize | Sandbox using the following path for 'PlayOnline': G:\PlayOnline\SquareEnix\PlayOnlineViewer
04/15/2023 17:51:36.023 | DEBUG    |                 Sandbox::SandboxPlugin::Initialize | Sandbox using the following path for 'FinalFantasyXI': G:\PlayOnline\SquareEnix\Final Fantasy XI
04/15/2023 17:51:36.023 | DEBUG    |                 Sandbox::SandboxPlugin::Initialize | Sandbox using the following path for 'TetraMaster': G:\PlayOnline\SquareEnix\TetraMaster
04/15/2023 17:51:36.023 | DEBUG    |                             PolPluginManager::Load | Loaded POL plugin: Sandbox - Version: 4.08 - By: atom0s
04/15/2023 17:51:36.029 | INFO     |                                              pivot | Using config file: 'G:\Ashita-v4beta\config\pivot\pivot.ini'
04/15/2023 17:51:36.029 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: G:\Ashita-v4beta\\config\pivot\pivot.ini
04/15/2023 17:51:36.033 | DEBUG    |                                              pivot | >> pivot settings <<
04/15/2023 17:51:36.033 | DEBUG    |                                              pivot | root_path G:\DATs
04/15/2023 17:51:36.033 | DEBUG    |                                              pivot | debug_log false
04/15/2023 17:51:36.033 | DEBUG    |                                              pivot | redirect_cfw false
04/15/2023 17:51:36.033 | DEBUG    |                                              pivot | overlays:
04/15/2023 17:51:36.033 | DEBUG    |                                              pivot | [00] XI-View-Icons
04/15/2023 17:51:36.033 | DEBUG    |                                              pivot | [01] XI-Vision-Maps
04/15/2023 17:51:36.033 | DEBUG    |                                              pivot | [02] HD-Texture-Pack
04/15/2023 17:51:36.033 | DEBUG    |                                              pivot | [03] HD-Music-Pack
04/15/2023 17:51:36.033 | DEBUG    |                                              pivot | cache: false
04/15/2023 17:51:36.033 | DEBUG    |                                              pivot | cache_size: 0
04/15/2023 17:51:36.033 | DEBUG    |                                              pivot | cache_max_age: 600
04/15/2023 17:51:36.033 | DEBUG    |                                              pivot | 
04/15/2023 17:51:36.033 | INFO     |                                              pivot | m_logDebug = Discard
04/15/2023 17:51:36.033 | INFO     |                                              pivot | m_rootPath = 'G:\DATs'
04/15/2023 17:51:36.033 | INFO     |                                              pivot | addOverlay: 'XI-View-Icons'
04/15/2023 17:51:36.037 | INFO     |                                              pivot | => success
04/15/2023 17:51:36.037 | INFO     |                                              pivot | addOverlay: 'XI-Vision-Maps'
04/15/2023 17:51:36.039 | WARN     |                                              pivot | WARNING:       12: ignoring 'G:\DATS/XI-VISION-MAPS//ROM/0/12.DAT'
04/15/2023 17:51:36.040 | WARN     |                                              pivot | WARNING:   119051: ignoring 'G:\DATS/XI-VISION-MAPS//ROM/119/51.DAT'
04/15/2023 17:51:36.040 | WARN     |                                              pivot | WARNING:   119057: ignoring 'G:\DATS/XI-VISION-MAPS//ROM/119/57.DAT'
04/15/2023 17:51:36.057 | WARN     |                                              pivot | WARNING:    91015: ignoring 'G:\DATS/XI-VISION-MAPS//ROM/91/15.DAT'
04/15/2023 17:51:36.071 | INFO     |                                              pivot | => success
04/15/2023 17:51:36.071 | INFO     |                                              pivot | addOverlay: 'HD-Texture-Pack'
04/15/2023 17:51:36.089 | INFO     |                                              pivot | => success
04/15/2023 17:51:36.089 | INFO     |                                              pivot | addOverlay: 'HD-Music-Pack'
04/15/2023 17:51:36.092 | INFO     |                                              pivot | => success
04/15/2023 17:51:36.286 | INFO     |                                              pivot | m_hooksSet = true
04/15/2023 17:51:36.286 | DEBUG    |                             PolPluginManager::Load | Loaded POL plugin: pivot - Version: 4.15 - By: Heals
04/15/2023 17:51:36.287 | DEBUG    |                       PolPluginManager::Initialize | <End> [Status: Ok!]
04/15/2023 17:51:36.287 | DEBUG    |                             AshitaCore::Initialize | <End> [Status: Ok!]
04/15/2023 17:51:36.287 | DEBUG    |                    Ashita::Hooks::DirectX::Install | <Begin>
04/15/2023 17:51:36.287 | DEBUG    |                    Ashita::Hooks::DirectX::Install | <End> [Status: Ok!]
04/15/2023 17:51:36.287 | DEBUG    |                      Ashita::Hooks::Mutex::Install | <Begin>
04/15/2023 17:51:36.287 | DEBUG    |                      Ashita::Hooks::Mutex::Install | <End> [Status: Ok!]
04/15/2023 17:51:36.287 | DEBUG    |                   Ashita::Hooks::Registry::Install | <Begin>
04/15/2023 17:51:36.287 | DEBUG    |                   Ashita::Hooks::Registry::Install | <End> [Status: Ok!]
04/15/2023 17:51:36.287 | DEBUG    |                     Ashita::Hooks::Window::Install | <Begin>
04/15/2023 17:51:36.287 | DEBUG    |                     Ashita::Hooks::Window::Install | <End> [Status: Ok!]
04/15/2023 17:51:36.287 | DEBUG    |                     Ashita::Hooks::XInput::Install | <Begin>
04/15/2023 17:51:36.288 | DEBUG    |                     Ashita::Hooks::XInput::Install | <End> [Status: Ok!]
04/15/2023 17:51:39.067 | DEBUG    |        Ashita::Hooks::Window::Mine_CreateWindowExW | CreateWindowExW - Creating PlayOnline Mask window. [dwExStyle: 8][dwStyle: -2130706432][Pos: -1 x -1][Size: 2561 x 1441]
04/15/2023 17:51:39.067 | DEBUG    |        Ashita::Hooks::Window::Mine_CreateWindowExW | CreateWindowExW - Creating PlayOnline window. [dwExStyle: 0][dwStyle: 13238272][Pos: -2147483648 x -2147483648][Size: 662 x 524]
04/15/2023 17:51:39.092 | DEBUG    |    Ashita::Hooks::DirectX::Mine_DirectInput8Create | DirectInput8Create - Creating new DirectInput instance. [dwVersion: 2048]
04/15/2023 17:51:43.131 | DEBUG    |    Ashita::Hooks::DirectX::Mine_DirectInput8Create | DirectInput8Create - Creating new DirectInput instance. [dwVersion: 2048]
04/15/2023 17:52:59.909 | DEBUG    |        Ashita::Hooks::Window::Mine_CreateWindowExA | CreateWindowExA - Creating Final Fantasy XI window. [dwExStyle: 768][dwStyle: 13565952][Pos: -2147483648 x -2147483648][Size: 1940 x 1123]
04/15/2023 17:52:59.936 | DEBUG    |       Ashita::Hooks::DirectX::Mine_Direct3DCreate8 | Direct3DCreate8 - Creating new Direct3D instance. [SDKVersion: 220]
04/15/2023 17:53:00.075 | DEBUG    |                       newIDirect3D8::newIDirect3D8 | .ctor
04/15/2023 17:53:00.075 | DEBUG    |                        newIDirect3D8::CreateDevice | Creating a new graphics device..
04/15/2023 17:53:00.096 | DEBUG    |           newIDirect3DDevice8::newIDirect3DDevice8 | .ctor
04/15/2023 17:53:00.096 | DEBUG    |                             AshitaCore::GameLoaded | GameLoaded event invoked.
04/15/2023 17:53:00.096 | DEBUG    |                           ResourceManager::Release | <Begin>
04/15/2023 17:53:00.096 | DEBUG    |                           ResourceManager::Release | <End> [Status: Ok!]
04/15/2023 17:53:00.096 | DEBUG    |                        ResourceManager::Initialize | <Begin>
04/15/2023 17:53:00.096 | DEBUG    |                           ResourceManager::Release | <Begin>
04/15/2023 17:53:00.096 | DEBUG    |                           ResourceManager::Release | <End> [Status: Ok!]
04/15/2023 17:53:00.110 | DEBUG    |                        ResourceManager::Initialize | <End> [Status: Ok!]
04/15/2023 17:53:00.110 | DEBUG    |                            ResourceManager::Update | <Begin>
04/15/2023 17:53:00.110 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: G:\Ashita-v4beta\\config\\ashita\ashita.datmap.ini
04/15/2023 17:53:00.119 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: G:\Ashita-v4beta\\config\\ashita\custom.datmap.ini
04/15/2023 17:53:00.123 | WARN     |                         ConfigurationManager::Load | Configuration file has invalid section names or no data: G:\Ashita-v4beta\\config\\ashita\custom.datmap.ini
04/15/2023 17:53:01.791 | DEBUG    |                            ResourceManager::Update | Resource parsing completed in: 1680.509200ms [Status: 1]
04/15/2023 17:53:01.791 | DEBUG    |                            ResourceManager::Update | <End> [Status: Ok!]
04/15/2023 17:53:01.791 | DEBUG    |                               InputManager::Update | <Begin>
04/15/2023 17:53:01.791 | DEBUG    |                                       Mouse::Mouse | .ctor
04/15/2023 17:53:01.791 | DEBUG    |                                  Mouse::Initialize | <Begin>
04/15/2023 17:53:01.791 | DEBUG    |                                  Mouse::Initialize | <End> [Status: Ok!]
04/15/2023 17:53:01.791 | DEBUG    |                             InputManager::SetMouse | Setting new mouse instance..
04/15/2023 17:53:01.791 | DEBUG    |                               InputManager::Update | <End> [Status: Ok!]
04/15/2023 17:53:01.791 | DEBUG    |                              OffsetManager::Update | <Begin>
04/15/2023 17:53:01.791 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: G:\Ashita-v4beta\\config\\ashita\ashita.offsets.ini
04/15/2023 17:53:01.797 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: G:\Ashita-v4beta\\config\\ashita\custom.offsets.ini
04/15/2023 17:53:01.801 | WARN     |                         ConfigurationManager::Load | Configuration file has invalid section names or no data: G:\Ashita-v4beta\\config\\ashita\custom.offsets.ini
04/15/2023 17:53:01.801 | DEBUG    |                              OffsetManager::Update | <End> [Status: Ok!]
04/15/2023 17:53:01.801 | DEBUG    |                             PointerManager::Update | <Begin>
04/15/2023 17:53:01.801 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: G:\Ashita-v4beta\\config\\ashita\ashita.pointers.ini
04/15/2023 17:53:01.807 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: G:\Ashita-v4beta\\config\\ashita\custom.pointers.ini
04/15/2023 17:53:01.810 | WARN     |                         ConfigurationManager::Load | Configuration file has invalid section names or no data: G:\Ashita-v4beta\\config\\ashita\custom.pointers.ini
04/15/2023 17:53:01.812 | DEBUG    |                             PointerManager::Update | Pointer: (0DA5E77C) [Ok!] autofollow
04/15/2023 17:53:01.812 | DEBUG    |                             PointerManager::Update | Pointer: (0DABA815) [Ok!] castbar
04/15/2023 17:53:01.812 | DEBUG    |                             PointerManager::Update | Pointer: (0DB66390) [Ok!] chat.addchatmessage
04/15/2023 17:53:01.815 | DEBUG    |                             PointerManager::Update | Pointer: (0DBF59E0) [Ok!] chat.inputtext.this
04/15/2023 17:53:01.815 | DEBUG    |                             PointerManager::Update | Pointer: (0DA51682) [Ok!] chat.logfile
04/15/2023 17:53:01.815 | DEBUG    |                             PointerManager::Update | Pointer: (0DBF8BF0) [Ok!] chat.parseautotranslate
04/15/2023 17:53:01.815 | DEBUG    |                             PointerManager::Update | Pointer: (0DB193D5) [Ok!] chat.parseautotranslate.this
04/15/2023 17:53:01.815 | DEBUG    |                             PointerManager::Update | Pointer: (0DAC00F0) [Ok!] chat.parseinputtext
04/15/2023 17:53:01.815 | DEBUG    |                             PointerManager::Update | Pointer: (0DAC0112) [Ok!] chat.parseinputtext.this
04/15/2023 17:53:01.815 | DEBUG    |                             PointerManager::Update | Pointer: (0DAB751C) [Ok!] clientversion
04/15/2023 17:53:01.815 | DEBUG    |                             PointerManager::Update | Pointer: (03FE6533) [Ok!] config.autodisconnect
04/15/2023 17:53:01.815 | DEBUG    |                             PointerManager::Update | Pointer: (0DBF6CF2) [Ok!] config.languagefilter
04/15/2023 17:53:01.815 | DEBUG    |                             PointerManager::Update | Pointer: (0DA43840) [Ok!] entitymap
04/15/2023 17:53:01.815 | DEBUG    |                             PointerManager::Update | Pointer: (0DAD4CCB) [Ok!] entitymap.size
04/15/2023 17:53:01.815 | DEBUG    |                             PointerManager::Update | Pointer: (0DB2A1A6) [Ok!] inventory
04/15/2023 17:53:01.815 | DEBUG    |                             PointerManager::Update | Pointer: (0DB57325) [Ok!] inventory.selecteditem
04/15/2023 17:53:01.815 | DEBUG    |                             PointerManager::Update | Pointer: (0DB9D332) [Ok!] menu
04/15/2023 17:53:01.815 | DEBUG    |                             PointerManager::Update | Pointer: (0DB1C470) [Ok!] packets.decryptbuffer
04/15/2023 17:53:01.815 | DEBUG    |                             PointerManager::Update | Pointer: (0DB1C340) [Ok!] packets.encryptbuffer
04/15/2023 17:53:01.815 | DEBUG    |                             PointerManager::Update | Pointer: (0DB3AFF0) [Ok!] packets.queuepacket1
04/15/2023 17:53:01.815 | DEBUG    |                             PointerManager::Update | Pointer: (0DB1CAD0) [Ok!] packets.queuepacket2
04/15/2023 17:53:01.815 | DEBUG    |                             PointerManager::Update | Pointer: (0DC3F37B) [Ok!] party
04/15/2023 17:53:01.815 | DEBUG    |                             PointerManager::Update | Pointer: (0DAD828F) [Ok!] party.statusicons
04/15/2023 17:53:01.815 | DEBUG    |                             PointerManager::Update | Pointer: (0DB8561A) [Ok!] player
04/15/2023 17:53:01.815 | DEBUG    |                             PointerManager::Update | Pointer: (0DB24C90) [Ok!] player.hasability
04/15/2023 17:53:01.815 | DEBUG    |                             PointerManager::Update | Pointer: (0DAD71A4) [Ok!] player.haskeyitem
04/15/2023 17:53:01.815 | DEBUG    |                             PointerManager::Update | Pointer: (0DB2ECC0) [Ok!] player.hasspell
04/15/2023 17:53:01.815 | DEBUG    |                             PointerManager::Update | Pointer: (0DB2FBD0) [Ok!] player.joblevels
04/15/2023 17:53:01.815 | DEBUG    |                             PointerManager::Update | Pointer: (0DB2FC10) [Ok!] player.jobmasterlevels
04/15/2023 17:53:01.815 | DEBUG    |                             PointerManager::Update | Pointer: (0DACDBDA) [Ok!] player.loginstatus
